file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1551,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x112de3f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 205)","(274, 217)",153
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",154
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",155
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",156
"GP010016_fast.mp4_crab_(292, 205)","(274, 217)",157
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",158
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",159
"GP010016_fast.mp4_crab_(292, 205)","(275, 216)",160
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",161
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",162
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",163
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",164
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",165
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",166
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",167
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",168
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",169
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",170
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",171
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",172
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",173
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",174
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",175
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",176
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",177
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",178
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",179
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",180
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",181
