file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1531,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1158eef70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 203)","(271, 220)",241
"GP010016_fast.mp4_crab_(291, 203)","(271, 220)",242
"GP010016_fast.mp4_crab_(291, 203)","(271, 220)",243
"GP010016_fast.mp4_crab_(291, 203)","(271, 220)",244
"GP010016_fast.mp4_crab_(291, 203)","(271, 219)",245
"GP010016_fast.mp4_crab_(291, 203)","(270, 218)",246
"GP010016_fast.mp4_crab_(291, 203)","(270, 218)",247
"GP010016_fast.mp4_crab_(291, 203)","(270, 216)",248
"GP010016_fast.mp4_crab_(291, 203)","(268, 217)",249
"GP010016_fast.mp4_crab_(291, 203)","(267, 217)",250
"GP010016_fast.mp4_crab_(291, 203)","(267, 217)",251
"GP010016_fast.mp4_crab_(291, 203)","(267, 218)",252
"GP010016_fast.mp4_crab_(291, 203)","(267, 218)",253
"GP010016_fast.mp4_crab_(291, 203)","(267, 217)",254
"GP010016_fast.mp4_crab_(291, 203)","(266, 218)",255
"GP010016_fast.mp4_crab_(291, 203)","(266, 218)",256
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",257
"GP010016_fast.mp4_crab_(291, 203)","(266, 217)",258
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",259
"GP010016_fast.mp4_crab_(291, 203)","(266, 217)",260
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",261
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",262
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",263
"GP010016_fast.mp4_crab_(291, 203)","(266, 217)",264
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",265
"GP010016_fast.mp4_crab_(291, 203)","(265, 217)",266
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",267
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",268
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",269
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",270
"GP010016_fast.mp4_crab_(291, 203)","(264, 218)",271
"GP010016_fast.mp4_crab_(291, 203)","(265, 219)",272
"GP010016_fast.mp4_crab_(291, 203)","(265, 218)",273
"GP010016_fast.mp4_crab_(291, 203)","(264, 218)",274
"GP010016_fast.mp4_crab_(291, 203)","(264, 218)",275
"GP010016_fast.mp4_crab_(291, 203)","(264, 219)",276
"GP010016_fast.mp4_crab_(291, 203)","(264, 218)",277
"GP010016_fast.mp4_crab_(291, 203)","(264, 218)",278
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",279
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",280
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",281
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",282
"GP010016_fast.mp4_crab_(291, 203)","(264, 217)",283
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",284
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",285
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",286
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",287
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",288
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",289
"GP010016_fast.mp4_crab_(291, 203)","(263, 218)",290
"GP010016_fast.mp4_crab_(291, 203)","(262, 217)",291
"GP010016_fast.mp4_crab_(291, 203)","(262, 217)",292
"GP010016_fast.mp4_crab_(291, 203)","(262, 217)",293
"GP010016_fast.mp4_crab_(291, 203)","(262, 217)",294
"GP010016_fast.mp4_crab_(291, 203)","(262, 217)",295
"GP010016_fast.mp4_crab_(291, 203)","(261, 217)",296
"GP010016_fast.mp4_crab_(291, 203)","(261, 217)",297
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",298
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",299
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",300
"GP010016_fast.mp4_crab_(291, 203)","(262, 218)",301
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",302
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",303
