file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1555,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x113b9cf70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 204)","(259, 216)",291
"GP010016_fast.mp4_crab_(292, 204)","(259, 216)",292
"GP010016_fast.mp4_crab_(292, 204)","(259, 216)",293
"GP010016_fast.mp4_crab_(292, 204)","(257, 216)",294
"GP010016_fast.mp4_crab_(292, 204)","(259, 217)",295
"GP010016_fast.mp4_crab_(292, 204)","(258, 217)",296
"GP010016_fast.mp4_crab_(292, 204)","(258, 217)",297
"GP010016_fast.mp4_crab_(292, 204)","(258, 218)",298
"GP010016_fast.mp4_crab_(292, 204)","(258, 217)",299
"GP010016_fast.mp4_crab_(292, 204)","(258, 217)",300
"GP010016_fast.mp4_crab_(292, 204)","(258, 217)",301
"GP010016_fast.mp4_crab_(292, 204)","(258, 216)",302
"GP010016_fast.mp4_crab_(292, 204)","(258, 215)",303
"GP010016_fast.mp4_crab_(292, 204)","(257, 216)",304
"GP010016_fast.mp4_crab_(292, 204)","(257, 216)",305
"GP010016_fast.mp4_crab_(292, 204)","(257, 215)",306
"GP010016_fast.mp4_crab_(292, 204)","(257, 216)",307
"GP010016_fast.mp4_crab_(292, 204)","(257, 215)",308
"GP010016_fast.mp4_crab_(292, 204)","(256, 215)",309
"GP010016_fast.mp4_crab_(292, 204)","(255, 214)",310
"GP010016_fast.mp4_crab_(292, 204)","(255, 215)",311
"GP010016_fast.mp4_crab_(292, 204)","(256, 214)",312
"GP010016_fast.mp4_crab_(292, 204)","(255, 215)",313
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",314
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",315
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",316
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",317
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",318
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",319
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",320
"GP010016_fast.mp4_crab_(292, 204)","(254, 215)",321
"GP010016_fast.mp4_crab_(292, 204)","(253, 215)",322
"GP010016_fast.mp4_crab_(292, 204)","(253, 215)",323
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",324
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",325
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",326
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",327
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",328
"GP010016_fast.mp4_crab_(292, 204)","(252, 217)",329
"GP010016_fast.mp4_crab_(292, 204)","(252, 217)",330
"GP010016_fast.mp4_crab_(292, 204)","(252, 217)",331
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",332
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",333
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",334
