file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1534,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10cee6f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",385
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",386
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",387
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",388
"GP010016_fast.mp4_crab_(290, 204)","(251, 223)",389
"GP010016_fast.mp4_crab_(290, 204)","(250, 223)",390
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",391
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",392
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",393
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",394
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",395
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",396
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",397
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",398
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",399
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",400
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",401
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",402
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",403
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",404
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",405
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",406
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",407
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",408
"GP010016_fast.mp4_crab_(290, 204)","(252, 224)",409
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",410
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",411
