file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,15112018,1704,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerBoosting 0x10e8d7ed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",203
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",204
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",205
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",206
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",207
"GP010016_fast.mp4_uca01(289, 204)","(267, 222)",208
"GP010016_fast.mp4_uca01(289, 204)","(267, 222)",209
"GP010016_fast.mp4_uca01(289, 204)","(267, 222)",210
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",211
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",212
"GP010016_fast.mp4_uca01(289, 204)","(268, 222)",213
"GP010016_fast.mp4_uca01(289, 204)","(267, 222)",214
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",215
"GP010016_fast.mp4_uca01(289, 204)","(267, 222)",216
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",217
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",218
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",219
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",220
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",221
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",222
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",223
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",224
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",225
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",226
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",227
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",228
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",229
"GP010016_fast.mp4_uca01(289, 204)","(267, 221)",230
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",231
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",232
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",233
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",234
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",235
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",236
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",237
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",238
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",239
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",240
"GP010016_fast.mp4_uca01(289, 204)","(266, 221)",241
"GP010016_fast.mp4_uca01(289, 204)","(265, 221)",242
"GP010016_fast.mp4_uca01(289, 204)","(264, 221)",243
"GP010016_fast.mp4_uca01(289, 204)","(264, 221)",244
"GP010016_fast.mp4_uca01(289, 204)","(264, 220)",245
"GP010016_fast.mp4_uca01(289, 204)","(264, 220)",246
"GP010016_fast.mp4_uca01(289, 204)","(264, 219)",247
"GP010016_fast.mp4_uca01(289, 204)","(264, 219)",248
"GP010016_fast.mp4_uca01(289, 204)","(261, 221)",249
"GP010016_fast.mp4_uca01(289, 204)","(260, 221)",250
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",251
"GP010016_fast.mp4_uca01(289, 204)","(260, 221)",252
"GP010016_fast.mp4_uca01(289, 204)","(260, 221)",253
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",254
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",255
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",256
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",257
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",258
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",259
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",260
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",261
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",262
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",263
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",264
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",265
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",266
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",267
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",268
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",269
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",270
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",271
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",272
"GP010016_fast.mp4_uca01(289, 204)","(259, 221)",273
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",274
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",275
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",276
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",277
"GP010016_fast.mp4_uca01(289, 204)","(258, 221)",278
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",279
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",280
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",281
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",282
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",283
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",284
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",285
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",286
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",287
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",288
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",289
"GP010016_fast.mp4_uca01(289, 204)","(257, 221)",290
"GP010016_fast.mp4_uca01(289, 204)","(256, 221)",291
"GP010016_fast.mp4_uca01(289, 204)","(256, 221)",292
"GP010016_fast.mp4_uca01(289, 204)","(256, 221)",293
"GP010016_fast.mp4_uca01(289, 204)","(256, 220)",294
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",295
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",296
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",297
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",298
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",299
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",300
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",301
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",302
"GP010016_fast.mp4_uca01(289, 204)","(255, 221)",303
"GP010016_fast.mp4_uca01(289, 204)","(254, 221)",304
"GP010016_fast.mp4_uca01(289, 204)","(254, 221)",305
"GP010016_fast.mp4_uca01(289, 204)","(254, 221)",306
"GP010016_fast.mp4_uca01(289, 204)","(253, 221)",307
"GP010016_fast.mp4_uca01(289, 204)","(254, 220)",308
"GP010016_fast.mp4_uca01(289, 204)","(252, 221)",309
"GP010016_fast.mp4_uca01(289, 204)","(252, 221)",310
"GP010016_fast.mp4_uca01(289, 204)","(252, 220)",311
"GP010016_fast.mp4_uca01(289, 204)","(252, 220)",312
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",313
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",314
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",315
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",316
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",317
"GP010016_fast.mp4_uca01(289, 204)","(251, 221)",318
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",319
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",320
"GP010016_fast.mp4_uca01(289, 204)","(250, 221)",321
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",322
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",323
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",324
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",325
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",326
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",327
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",328
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",329
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",330
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",331
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",332
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",333
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",334
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",335
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",336
