file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1825,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerBoosting 0x10b75aed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",167
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",168
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",169
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",170
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",171
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",172
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",173
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",174
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",175
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",176
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",177
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",178
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",179
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",180
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",181
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",182
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",183
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",184
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",185
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",186
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",187
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",188
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",189
