file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,1811,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10f93bf30>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 57)",1535
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 58)",1536
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 58)",1537
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 57)",1538
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 58)",1539
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 56)",1540
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 59)",1541
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 57)",1542
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 59)",1543
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 57)",1544
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1545
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 56)",1546
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 55)",1547
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 56)",1548
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 54)",1549
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 56)",1550
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1551
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 55)",1552
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1553
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 55)",1554
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 55)",1555
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 56)",1556
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1557
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1558
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1559
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 54)",1560
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1561
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 54)",1562
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1563
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1564
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1565
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1566
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1567
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 53)",1568
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1569
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1570
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1571
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1572
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1573
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 53)",1574
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1575
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1576
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1577
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1578
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 50)",1579
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 54)",1580
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 53)",1581
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 53)",1582
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 52)",1583
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 53)",1584
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1585
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 53)",1586
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 52)",1587
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1588
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1589
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 52)",1590
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 52)",1591
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1592
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1593
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 51)",1594
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 52)",1595
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1596
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1597
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1598
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1599
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1600
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1601
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1602
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1603
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1604
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1605
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1606
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1607
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1608
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1609
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 50)",1610
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1611
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1612
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1613
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1614
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1615
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1616
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1617
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1618
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1619
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1620
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1621
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1622
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 51)",1623
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1624
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1625
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 52)",1626
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 52)",1627
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 52)",1628
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1629
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1630
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1631
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1632
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1633
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1634
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1635
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1636
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1637
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1638
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1639
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 52)",1640
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1641
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1642
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1643
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1644
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1645
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1646
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1647
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1648
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1649
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1650
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1651
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1652
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1653
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1654
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1655
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 50)",1656
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1657
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1658
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1659
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1660
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1661
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1662
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1663
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1664
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 51)",1665
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1666
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1667
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1668
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1669
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1670
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1671
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 49)",1672
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 49)",1673
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1674
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 49)",1675
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1676
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1677
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1678
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 51)",1679
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 49)",1680
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 49)",1681
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 49)",1682
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1683
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 49)",1684
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1685
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1686
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1687
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1688
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1689
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 50)",1690
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1691
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1692
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1693
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1694
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1695
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1696
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 49)",1697
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1698
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 50)",1699
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 48)",1700
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 49)",1701
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1702
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 50)",1703
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 50)",1704
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1705
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 51)",1706
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 51)",1707
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 51)",1708
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 51)",1709
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1710
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1711
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 51)",1712
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 51)",1713
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1714
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1715
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1716
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1717
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 49)",1718
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1719
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 50)",1720
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1721
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 49)",1722
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 49)",1723
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 50)",1724
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 50)",1725
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 50)",1726
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 50)",1727
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 49)",1728
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 52)",1729
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1730
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 50)",1731
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 50)",1732
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 50)",1733
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 52)",1734
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 48)",1735
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 30)",1736
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 38)",1737
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 52)",1738
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 59)",1739
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 57)",1740
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 53)",1741
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 55)",1742
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 57)",1743
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 50)",1744
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 48)",1745
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 46)",1746
"GP010016_fast.mp4_uca_nc00(225, 133)","(290, 54)",1747
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 50)",1748
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 49)",1749
"GP010016_fast.mp4_uca_nc00(225, 133)","(288, 50)",1750
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 51)",1751
"GP010016_fast.mp4_uca_nc00(225, 133)","(290, 50)",1752
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 49)",1753
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 44)",1754
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 50)",1755
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 48)",1756
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 44)",1757
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 44)",1758
"GP010016_fast.mp4_uca_nc00(225, 133)","(288, 46)",1759
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 47)",1760
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 49)",1761
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 49)",1762
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 47)",1763
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 47)",1764
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 51)",1765
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 47)",1766
"GP010016_fast.mp4_uca_nc00(225, 133)","(287, 47)",1767
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 51)",1768
"GP010016_fast.mp4_uca_nc00(225, 133)","(297, 73)",1769
"GP010016_fast.mp4_uca_nc00(225, 133)","(299, 78)",1770
"GP010016_fast.mp4_uca_nc00(225, 133)","(297, 71)",1771
"GP010016_fast.mp4_uca_nc00(225, 133)","(298, 71)",1772
"GP010016_fast.mp4_uca_nc00(225, 133)","(298, 72)",1773
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 69)",1774
"GP010016_fast.mp4_uca_nc00(225, 133)","(300, 71)",1775
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 71)",1776
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 71)",1777
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 71)",1778
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 71)",1779
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 72)",1780
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 70)",1781
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 72)",1782
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 70)",1783
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 69)",1784
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 69)",1785
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 70)",1786
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 68)",1787
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 69)",1788
"GP010016_fast.mp4_uca_nc00(225, 133)","(307, 70)",1789
"GP010016_fast.mp4_uca_nc00(225, 133)","(307, 68)",1790
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 70)",1791
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 69)",1792
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 69)",1793
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 70)",1794
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 67)",1795
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 69)",1796
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 68)",1797
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 69)",1798
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 69)",1799
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 67)",1800
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 69)",1801
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 69)",1802
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 68)",1803
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 68)",1804
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 68)",1805
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 68)",1806
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 68)",1807
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 67)",1808
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 66)",1809
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1810
"GP010016_fast.mp4_uca_nc00(225, 133)","(324, 63)",1811
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1812
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1813
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 66)",1814
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1815
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1816
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1817
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1818
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1819
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 66)",1820
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1821
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1822
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1823
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1824
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1825
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 66)",1826
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 66)",1827
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1828
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1829
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1830
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1831
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1832
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1833
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 66)",1834
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 66)",1835
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1836
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1837
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1838
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1839
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1840
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1841
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1842
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1843
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1844
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 66)",1845
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1846
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1847
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1848
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1849
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 66)",1850
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1851
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1852
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1853
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 65)",1854
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 65)",1855
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1856
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 66)",1857
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1858
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1859
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1860
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1861
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1862
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1863
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1864
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 63)",1865
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1866
"GP010016_fast.mp4_uca_nc00(225, 133)","(306, 66)",1867
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1868
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 67)",1869
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1870
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1871
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1872
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1873
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1874
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1875
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1876
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1877
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1878
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1879
"GP010016_fast.mp4_uca_nc00(225, 133)","(300, 63)",1880
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1881
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 64)",1882
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1883
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1884
"GP010016_fast.mp4_uca_nc00(225, 133)","(301, 64)",1885
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1886
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1887
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1888
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 65)",1889
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1890
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1891
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1892
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 65)",1893
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 62)",1894
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1895
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1896
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1897
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1898
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1899
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 64)",1900
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 62)",1901
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 63)",1902
"GP010016_fast.mp4_uca_nc00(225, 133)","(305, 63)",1903
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 63)",1904
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1905
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1906
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 62)",1907
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1908
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1909
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1910
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 64)",1911
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1912
"GP010016_fast.mp4_uca_nc00(225, 133)","(302, 63)",1913
"GP010016_fast.mp4_uca_nc00(225, 133)","(304, 63)",1914
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1915
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1916
"GP010016_fast.mp4_uca_nc00(225, 133)","(303, 64)",1917
