file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,2356,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x110f5ff30>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1501
"GP010016_fast.mp4_uca_ccl01(232, 391)","(274, 340)",1502
"GP010016_fast.mp4_uca_ccl01(232, 391)","(270, 333)",1503
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 337)",1504
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 332)",1505
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 338)",1506
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 338)",1507
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1508
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 337)",1509
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1510
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 335)",1511
"GP010016_fast.mp4_uca_ccl01(232, 391)","(266, 336)",1512
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 342)",1513
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 337)",1514
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 337)",1515
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 337)",1516
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 335)",1517
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 335)",1518
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 336)",1519
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1520
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1521
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1522
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 337)",1523
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1524
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 337)",1525
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 336)",1526
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1527
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1528
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 334)",1529
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1530
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 338)",1531
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1532
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1533
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1534
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1535
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 342)",1536
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 338)",1537
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 335)",1538
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 337)",1539
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 337)",1540
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 335)",1541
"GP010016_fast.mp4_uca_ccl01(232, 391)","(268, 334)",1542
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 331)",1543
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 340)",1544
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1545
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 333)",1546
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 335)",1547
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1548
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 339)",1549
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 338)",1550
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 338)",1551
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 338)",1552
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 337)",1553
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 335)",1554
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 340)",1555
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 334)",1556
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 335)",1557
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 335)",1558
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 334)",1559
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1560
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 338)",1561
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 334)",1562
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 334)",1563
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 334)",1564
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 336)",1565
"GP010016_fast.mp4_uca_ccl01(232, 391)","(276, 339)",1566
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 334)",1567
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 335)",1568
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1569
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1570
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 335)",1571
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 333)",1572
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 337)",1573
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 338)",1574
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 336)",1575
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1576
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 337)",1577
"GP010016_fast.mp4_uca_ccl01(232, 391)","(271, 341)",1578
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 335)",1579
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 333)",1580
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1581
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 336)",1582
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1583
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 337)",1584
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 336)",1585
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1586
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 334)",1587
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 341)",1588
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1589
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 335)",1590
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1591
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 336)",1592
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 337)",1593
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 339)",1594
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 339)",1595
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1596
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1597
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1598
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 337)",1599
"GP010016_fast.mp4_uca_ccl01(232, 391)","(277, 337)",1600
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 336)",1601
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1602
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 336)",1603
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1604
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 336)",1605
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1606
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 338)",1607
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 339)",1608
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 336)",1609
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1610
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 341)",1611
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 338)",1612
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 339)",1613
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 336)",1614
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 335)",1615
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 340)",1616
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 337)",1617
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 338)",1618
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 339)",1619
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 337)",1620
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 333)",1621
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 336)",1622
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 341)",1623
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 339)",1624
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 336)",1625
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 338)",1626
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 340)",1627
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 333)",1628
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 336)",1629
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 336)",1630
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 335)",1631
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 338)",1632
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 337)",1633
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 336)",1634
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 342)",1635
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 340)",1636
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 337)",1637
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1638
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 332)",1639
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 334)",1640
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 332)",1641
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 334)",1642
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 333)",1643
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 331)",1644
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 333)",1645
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 333)",1646
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 335)",1647
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 339)",1648
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 340)",1649
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1650
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 333)",1651
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 336)",1652
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 332)",1653
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1654
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 335)",1655
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 339)",1656
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 333)",1657
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 332)",1658
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 333)",1659
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 334)",1660
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 333)",1661
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 331)",1662
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 330)",1663
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 333)",1664
"GP010016_fast.mp4_uca_ccl01(232, 391)","(280, 339)",1665
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 338)",1666
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 335)",1667
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 331)",1668
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 335)",1669
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 337)",1670
"GP010016_fast.mp4_uca_ccl01(232, 391)","(279, 336)",1671
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 334)",1672
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 336)",1673
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1674
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 335)",1675
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 333)",1676
"GP010016_fast.mp4_uca_ccl01(232, 391)","(278, 334)",1677
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1678
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 336)",1679
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 333)",1680
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 339)",1681
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 340)",1682
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 340)",1683
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 337)",1684
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 339)",1685
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 338)",1686
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 341)",1687
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 333)",1688
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 338)",1689
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 336)",1690
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 336)",1691
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 334)",1692
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 339)",1693
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 338)",1694
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 334)",1695
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 334)",1696
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 335)",1697
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 335)",1698
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 335)",1699
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 335)",1700
"GP010016_fast.mp4_uca_ccl01(232, 391)","(282, 332)",1701
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 333)",1702
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 332)",1703
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 332)",1704
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 332)",1705
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 332)",1706
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 328)",1707
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 333)",1708
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 331)",1709
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 331)",1710
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 329)",1711
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 332)",1712
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 332)",1713
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 328)",1714
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 332)",1715
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 329)",1716
"GP010016_fast.mp4_uca_ccl01(232, 391)","(281, 336)",1717
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 334)",1718
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 334)",1719
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 339)",1720
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 337)",1721
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 336)",1722
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 341)",1723
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 338)",1724
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 335)",1725
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 336)",1726
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 344)",1727
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 340)",1728
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 339)",1729
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 341)",1730
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 335)",1731
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 338)",1732
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 339)",1733
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 339)",1734
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 340)",1735
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 341)",1736
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 343)",1737
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 339)",1738
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 339)",1739
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 336)",1740
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 338)",1741
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 341)",1742
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 340)",1743
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 340)",1744
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 341)",1745
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 343)",1746
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 344)",1747
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 344)",1748
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 345)",1749
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 345)",1750
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 345)",1751
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 345)",1752
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 345)",1753
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 346)",1754
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 346)",1755
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 344)",1756
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 350)",1757
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 346)",1758
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 347)",1759
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 347)",1760
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 347)",1761
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 347)",1762
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 348)",1763
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 350)",1764
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 349)",1765
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 348)",1766
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 347)",1767
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 350)",1768
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 349)",1769
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 351)",1770
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 347)",1771
"GP010016_fast.mp4_uca_ccl01(232, 391)","(283, 347)",1772
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 349)",1773
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 349)",1774
"GP010016_fast.mp4_uca_ccl01(232, 391)","(284, 349)",1775
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 349)",1776
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 349)",1777
"GP010016_fast.mp4_uca_ccl01(232, 391)","(286, 348)",1778
"GP010016_fast.mp4_uca_ccl01(232, 391)","(287, 349)",1779
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 348)",1780
"GP010016_fast.mp4_uca_ccl01(232, 391)","(288, 348)",1781
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 347)",1782
"GP010016_fast.mp4_uca_ccl01(232, 391)","(285, 349)",1783
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 348)",1784
"GP010016_fast.mp4_uca_ccl01(232, 391)","(294, 349)",1785
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 351)",1786
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 346)",1787
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 351)",1788
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 354)",1789
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 354)",1790
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 348)",1791
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 346)",1792
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1793
"GP010016_fast.mp4_uca_ccl01(232, 391)","(289, 351)",1794
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 352)",1795
"GP010016_fast.mp4_uca_ccl01(232, 391)","(296, 354)",1796
"GP010016_fast.mp4_uca_ccl01(232, 391)","(296, 348)",1797
"GP010016_fast.mp4_uca_ccl01(232, 391)","(290, 350)",1798
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 353)",1799
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1800
"GP010016_fast.mp4_uca_ccl01(232, 391)","(296, 348)",1801
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1802
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1803
"GP010016_fast.mp4_uca_ccl01(232, 391)","(306, 352)",1804
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 352)",1805
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 354)",1806
"GP010016_fast.mp4_uca_ccl01(232, 391)","(294, 351)",1807
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 352)",1808
"GP010016_fast.mp4_uca_ccl01(232, 391)","(294, 353)",1809
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1810
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 348)",1811
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 354)",1812
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 348)",1813
"GP010016_fast.mp4_uca_ccl01(232, 391)","(298, 352)",1814
"GP010016_fast.mp4_uca_ccl01(232, 391)","(291, 350)",1815
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 350)",1816
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 350)",1817
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 348)",1818
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 347)",1819
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 352)",1820
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 352)",1821
"GP010016_fast.mp4_uca_ccl01(232, 391)","(292, 351)",1822
"GP010016_fast.mp4_uca_ccl01(232, 391)","(293, 349)",1823
"GP010016_fast.mp4_uca_ccl01(232, 391)","(302, 354)",1824
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 349)",1825
"GP010016_fast.mp4_uca_ccl01(232, 391)","(296, 351)",1826
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 354)",1827
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 352)",1828
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 351)",1829
"GP010016_fast.mp4_uca_ccl01(232, 391)","(301, 355)",1830
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 351)",1831
"GP010016_fast.mp4_uca_ccl01(232, 391)","(295, 348)",1832
"GP010016_fast.mp4_uca_ccl01(232, 391)","(298, 350)",1833
"GP010016_fast.mp4_uca_ccl01(232, 391)","(298, 352)",1834
"GP010016_fast.mp4_uca_ccl01(232, 391)","(294, 354)",1835
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 355)",1836
"GP010016_fast.mp4_uca_ccl01(232, 391)","(312, 354)",1837
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 355)",1838
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 355)",1839
"GP010016_fast.mp4_uca_ccl01(232, 391)","(311, 352)",1840
"GP010016_fast.mp4_uca_ccl01(232, 391)","(311, 354)",1841
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 355)",1842
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 357)",1843
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 354)",1844
"GP010016_fast.mp4_uca_ccl01(232, 391)","(302, 353)",1845
"GP010016_fast.mp4_uca_ccl01(232, 391)","(303, 353)",1846
"GP010016_fast.mp4_uca_ccl01(232, 391)","(298, 353)",1847
"GP010016_fast.mp4_uca_ccl01(232, 391)","(313, 353)",1848
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 355)",1849
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 356)",1850
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 356)",1851
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 354)",1852
"GP010016_fast.mp4_uca_ccl01(232, 391)","(297, 354)",1853
"GP010016_fast.mp4_uca_ccl01(232, 391)","(310, 354)",1854
"GP010016_fast.mp4_uca_ccl01(232, 391)","(314, 355)",1855
"GP010016_fast.mp4_uca_ccl01(232, 391)","(305, 354)",1856
"GP010016_fast.mp4_uca_ccl01(232, 391)","(299, 353)",1857
"GP010016_fast.mp4_uca_ccl01(232, 391)","(301, 351)",1858
"GP010016_fast.mp4_uca_ccl01(232, 391)","(313, 352)",1859
"GP010016_fast.mp4_uca_ccl01(232, 391)","(303, 352)",1860
"GP010016_fast.mp4_uca_ccl01(232, 391)","(300, 354)",1861
"GP010016_fast.mp4_uca_ccl01(232, 391)","(305, 359)",1862
"GP010016_fast.mp4_uca_ccl01(232, 391)","(305, 353)",1863
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 358)",1864
"GP010016_fast.mp4_uca_ccl01(232, 391)","(319, 353)",1865
"GP010016_fast.mp4_uca_ccl01(232, 391)","(309, 354)",1866
"GP010016_fast.mp4_uca_ccl01(232, 391)","(310, 351)",1867
"GP010016_fast.mp4_uca_ccl01(232, 391)","(321, 352)",1868
"GP010016_fast.mp4_uca_ccl01(232, 391)","(314, 350)",1869
"GP010016_fast.mp4_uca_ccl01(232, 391)","(311, 361)",1870
"GP010016_fast.mp4_uca_ccl01(232, 391)","(313, 361)",1871
"GP010016_fast.mp4_uca_ccl01(232, 391)","(325, 349)",1872
"GP010016_fast.mp4_uca_ccl01(232, 391)","(327, 353)",1873
